epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.56E+12,2019-06-26T11:50:30.862,1914.84,0.068,-0.072,0.061
1.56E+12,2019-06-26T11:50:30.872,1914.85,0.085,0.087,0.02
1.56E+12,2019-06-26T11:50:30.881,1914.859,0.149,0.038,0.252
1.56E+12,2019-06-26T11:50:30.891,1914.869,0.057,-0.003,0.135
1.56E+12,2019-06-26T11:50:30.901,1914.879,0.095,-0.078,0.089
1.56E+12,2019-06-26T11:50:30.912,1914.89,0.098,0.131,0.112
1.56E+12,2019-06-26T11:50:30.920,1914.898,0.127,-0.019,0.115
1.56E+12,2019-06-26T11:50:30.931,1914.909,0.043,-0.06,-0.195
1.56E+12,2019-06-26T11:50:30.941,1914.919,0.133,-0.053,-0.064
1.56E+12,2019-06-26T11:50:30.951,1914.929,0.102,0.099,-0.07
1.56E+12,2019-06-26T11:50:30.960,1914.938,0.131,-0.049,-0.092
1.56E+12,2019-06-26T11:50:30.970,1914.948,0.059,0.021,-0.221
1.56E+12,2019-06-26T11:50:30.980,1914.958,0.145,0.1,-0.113
1.56E+12,2019-06-26T11:50:30.989,1914.967,0.111,0.11,-0.247
1.56E+12,2019-06-26T11:50:30.999,1914.977,0.085,-0.076,-0.339
1.56E+12,2019-06-26T11:50:31.010,1914.988,0.074,0.005,-0.385
1.56E+12,2019-06-26T11:50:31.020,1914.998,0.147,0.051,-0.38
1.56E+12,2019-06-26T11:50:31.029,1915.007,0.064,-0.001,-0.489
1.56E+12,2019-06-26T11:50:31.039,1915.017,0.076,-0.092,-0.476
1.56E+12,2019-06-26T11:50:31.049,1915.027,0.091,0.082,-0.394
1.56E+12,2019-06-26T11:50:31.060,1915.038,0.124,0.069,-0.422
1.56E+12,2019-06-26T11:50:31.068,1915.046,0.051,-0.02,-0.519
1.56E+12,2019-06-26T11:50:31.079,1915.057,0.066,-0.013,-0.538
1.56E+12,2019-06-26T11:50:31.089,1915.067,0.101,0.124,-0.401
1.56E+12,2019-06-26T11:50:31.099,1915.077,0.109,0.025,-0.441
1.56E+12,2019-06-26T11:50:31.108,1915.086,0.066,0.004,-0.494
1.56E+12,2019-06-26T11:50:31.118,1915.096,0.108,0.077,-0.391
1.56E+12,2019-06-26T11:50:31.128,1915.106,0.098,0.103,-0.21
1.56E+12,2019-06-26T11:50:31.139,1915.117,0.063,-0.044,-0.155
1.56E+12,2019-06-26T11:50:31.147,1915.125,0.067,0.004,0.051
1.56E+12,2019-06-26T11:50:31.158,1915.136,0.136,0.108,0.188
1.56E+12,2019-06-26T11:50:31.168,1915.146,0.05,0.094,0.056
1.56E+12,2019-06-26T11:50:31.178,1915.156,0.069,0.047,-0.038
1.56E+12,2019-06-26T11:50:31.187,1915.165,0.07,0.14,0.113
1.56E+12,2019-06-26T11:50:31.197,1915.175,0.113,0.159,0.315
1.56E+12,2019-06-26T11:50:31.207,1915.185,0.062,0.024,0.207
1.56E+12,2019-06-26T11:50:31.218,1915.196,0.078,0.1,0.211
1.56E+12,2019-06-26T11:50:31.227,1915.205,0.084,0.216,0.264
1.56E+12,2019-06-26T11:50:31.237,1915.215,0.096,0.23,0.484
1.56E+12,2019-06-26T11:50:31.247,1915.225,0.097,0.245,0.779
1.56E+12,2019-06-26T11:50:31.256,1915.234,0.094,0.101,0.558
1.56E+12,2019-06-26T11:50:31.268,1915.246,0.094,-0.06,0.01
1.56E+12,2019-06-26T11:50:31.276,1915.254,0.08,-0.051,-0.063
1.56E+12,2019-06-26T11:50:31.287,1915.265,0.047,0.049,-0.497
1.56E+12,2019-06-26T11:50:31.295,1915.273,0.085,0.121,-0.106
1.56E+12,2019-06-26T11:50:31.306,1915.284,0.083,-0.056,-0.092
1.56E+12,2019-06-26T11:50:31.316,1915.294,0.057,-0.1,0.068
1.56E+12,2019-06-26T11:50:31.326,1915.304,0.088,0.025,-0.174
1.56E+12,2019-06-26T11:50:31.335,1915.313,0.049,0.162,-0.387
1.56E+12,2019-06-26T11:50:31.345,1915.323,0.062,-0.004,-0.734
1.56E+12,2019-06-26T11:50:31.355,1915.333,0.037,0.079,-0.607
1.56E+12,2019-06-26T11:50:31.366,1915.344,0.118,0.054,-0.49
1.56E+12,2019-06-26T11:50:31.374,1915.352,0.081,0.134,-0.448
1.56E+12,2019-06-26T11:50:31.385,1915.363,0.077,-0.06,-0.728
1.56E+12,2019-06-26T11:50:31.395,1915.373,0.04,0.068,-0.711
1.56E+12,2019-06-26T11:50:31.405,1915.383,0.091,0.115,-0.681
1.56E+12,2019-06-26T11:50:31.414,1915.392,0.034,0.137,-0.596
1.56E+12,2019-06-26T11:50:31.424,1915.402,0.073,-0.017,-0.761
1.56E+12,2019-06-26T11:50:31.435,1915.413,0.054,0.17,-0.666
1.56E+12,2019-06-26T11:50:31.445,1915.423,0.069,0.096,-0.791
1.56E+12,2019-06-26T11:50:31.454,1915.432,0.044,0.108,-0.747
1.56E+12,2019-06-26T11:50:31.464,1915.442,0.072,0.018,-0.787
1.56E+12,2019-06-26T11:50:31.474,1915.452,0.076,0.194,-0.649
1.56E+12,2019-06-26T11:50:31.484,1915.462,0.056,0.054,-0.832
1.56E+12,2019-06-26T11:50:31.493,1915.471,0.051,0.092,-0.711
1.56E+12,2019-06-26T11:50:31.503,1915.481,0.105,0.073,-0.676
1.56E+12,2019-06-26T11:50:31.514,1915.492,0.061,0.177,-0.633
1.56E+12,2019-06-26T11:50:31.522,1915.5,0.017,-0.003,-0.896
1.56E+12,2019-06-26T11:50:31.533,1915.511,0.047,0.136,-0.75
1.56E+12,2019-06-26T11:50:31.543,1915.521,0.093,0.128,-0.725
1.56E+12,2019-06-26T11:50:31.553,1915.531,0.033,0.174,-0.67
1.56E+12,2019-06-26T11:50:31.562,1915.54,0.032,0.004,-0.927
1.56E+12,2019-06-26T11:50:31.572,1915.55,0.052,0.194,-0.724
1.56E+12,2019-06-26T11:50:31.582,1915.56,0.078,0.079,-0.737
1.56E+12,2019-06-26T11:50:31.593,1915.571,0.017,0.111,-0.752
1.56E+12,2019-06-26T11:50:31.602,1915.58,0.035,0.024,-0.852
1.56E+12,2019-06-26T11:50:31.612,1915.59,0.057,0.222,-0.64
1.56E+12,2019-06-26T11:50:31.622,1915.6,0.079,0.063,-0.792
1.56E+12,2019-06-26T11:50:31.632,1915.61,0.013,0.117,-0.899
1.56E+12,2019-06-26T11:50:31.641,1915.619,0.04,0.067,-0.877
1.56E+12,2019-06-26T11:50:31.651,1915.629,0.045,0.24,-0.74
1.56E+12,2019-06-26T11:50:31.662,1915.64,0.039,0.055,-0.889
1.56E+12,2019-06-26T11:50:31.672,1915.65,0.004,0.15,-0.861
1.56E+12,2019-06-26T11:50:31.681,1915.659,0.039,0.134,-0.844
1.56E+12,2019-06-26T11:50:31.691,1915.669,0.029,0.233,-0.788
1.56E+12,2019-06-26T11:50:31.701,1915.679,0.03,0.057,-0.886
1.56E+12,2019-06-26T11:50:31.711,1915.689,0.006,0.143,-0.796
1.56E+12,2019-06-26T11:50:31.720,1915.698,0.021,0.083,-0.791
1.56E+12,2019-06-26T11:50:31.730,1915.708,-0.023,0.067,-0.619
1.56E+12,2019-06-26T11:50:31.741,1915.719,-0.025,-0.198,-0.121
1.56E+12,2019-06-26T11:50:31.749,1915.727,0.05,-0.031,0.414
1.56E+12,2019-06-26T11:50:31.760,1915.738,0.103,-0.099,0.886
1.56E+12,2019-06-26T11:50:31.770,1915.748,0.049,0.094,0.268
1.56E+12,2019-06-26T11:50:31.780,1915.758,-0.005,-0.037,-0.188
1.56E+12,2019-06-26T11:50:31.789,1915.767,-0.036,0.104,-0.304
1.56E+12,2019-06-26T11:50:31.799,1915.777,-0.026,0.034,-0.243
1.56E+12,2019-06-26T11:50:31.810,1915.788,0.082,0.044,0.639
1.56E+12,2019-06-26T11:50:31.820,1915.798,0.026,0.016,0.287
1.56E+12,2019-06-26T11:50:31.829,1915.807,-0.005,0.018,-0.396
1.56E+12,2019-06-26T11:50:31.839,1915.817,-0.13,-0.174,-0.336
1.56E+12,2019-06-26T11:50:31.849,1915.827,-0.032,0.011,0.465
1.56E+12,2019-06-26T11:50:31.859,1915.837,0.08,-0.064,0.486
1.56E+12,2019-06-26T11:50:31.868,1915.846,0.019,0.033,-0.042
1.56E+12,2019-06-26T11:50:31.878,1915.856,-0.094,-0.187,0.024
1.56E+12,2019-06-26T11:50:31.889,1915.867,0.053,-0.147,0.385
1.56E+12,2019-06-26T11:50:31.899,1915.877,-0.01,-0.167,0.346
1.56E+12,2019-06-26T11:50:31.908,1915.886,-0.043,-0.136,0.474
1.56E+12,2019-06-26T11:50:31.918,1915.896,-0.082,-0.203,0.459
1.56E+12,2019-06-26T11:50:31.928,1915.906,-0.067,0.027,0.413
1.56E+12,2019-06-26T11:50:31.938,1915.916,-0.059,-0.09,0.503
1.56E+12,2019-06-26T11:50:31.947,1915.925,-0.083,-0.09,0.691
1.56E+12,2019-06-26T11:50:31.957,1915.935,-0.027,0.058,0.81
1.56E+12,2019-06-26T11:50:31.968,1915.946,0.024,0.335,1.095
1.56E+12,2019-06-26T11:50:31.978,1915.956,-0.001,0.058,0.919
1.56E+12,2019-06-26T11:50:31.987,1915.965,0.022,0.021,1.247
1.56E+12,2019-06-26T11:50:31.997,1915.975,0.036,0.179,1.121
1.56E+12,2019-06-26T11:50:32.007,1915.985,0.126,0.271,1.878
1.56E+12,2019-06-26T11:50:32.018,1915.996,0.141,0.013,2.506
1.56E+12,2019-06-26T11:50:32.026,1916.004,0.231,0.371,2.704
1.56E+12,2019-06-26T11:50:32.037,1916.015,0.166,0.403,2.308
1.56E+12,2019-06-26T11:50:32.047,1916.025,0.095,-0.121,1.94
1.56E+12,2019-06-26T11:50:32.057,1916.035,0.11,-0.153,1.401
1.56E+12,2019-06-26T11:50:32.066,1916.044,0.228,0.317,1.75
1.56E+12,2019-06-26T11:50:32.076,1916.054,0.212,0.474,1.816
1.56E+12,2019-06-26T11:50:32.086,1916.064,0.191,0.729,1.555
1.56E+12,2019-06-26T11:50:32.095,1916.073,0.256,0.706,1.853
1.56E+12,2019-06-26T11:50:32.105,1916.083,0.353,0.884,2.067
1.56E+12,2019-06-26T11:50:32.116,1916.094,0.32,0.838,2.101
1.56E+12,2019-06-26T11:50:32.126,1916.104,0.34,0.528,1.872
1.56E+12,2019-06-26T11:50:32.135,1916.113,0.358,0.331,1.637
1.56E+12,2019-06-26T11:50:32.145,1916.123,0.355,0.309,1.432
1.56E+12,2019-06-26T11:50:32.155,1916.133,0.345,0.21,1.647
1.56E+12,2019-06-26T11:50:32.165,1916.143,0.415,0.329,1.533
1.56E+12,2019-06-26T11:50:32.174,1916.152,0.34,0.338,1.427
1.56E+12,2019-06-26T11:50:32.185,1916.163,0.317,0.267,1.335
1.56E+12,2019-06-26T11:50:32.195,1916.173,0.274,0.064,1.089
1.56E+12,2019-06-26T11:50:32.205,1916.183,0.274,0.177,0.873
1.56E+12,2019-06-26T11:50:32.214,1916.192,0.245,-0.001,0.877
1.56E+12,2019-06-26T11:50:32.224,1916.202,0.27,-0.045,0.704
1.56E+12,2019-06-26T11:50:32.234,1916.212,0.299,-0.03,0.673
1.56E+12,2019-06-26T11:50:32.245,1916.223,0.32,0.11,0.673
1.56E+12,2019-06-26T11:50:32.253,1916.231,0.288,-0.075,0.602
1.56E+12,2019-06-26T11:50:32.264,1916.242,0.252,0.02,0.376
1.56E+12,2019-06-26T11:50:32.274,1916.252,0.304,0.098,0.458
1.56E+12,2019-06-26T11:50:32.284,1916.262,0.247,0.1,0.484
1.56E+12,2019-06-26T11:50:32.293,1916.271,0.233,-0.033,0.512
1.56E+12,2019-06-26T11:50:32.303,1916.281,0.238,0.038,0.128
1.56E+12,2019-06-26T11:50:32.313,1916.291,0.25,0.036,0.319
1.56E+12,2019-06-26T11:50:32.322,1916.3,0.193,-0.02,0.23
1.56E+12,2019-06-26T11:50:32.332,1916.31,0.204,-0.151,0.164
1.56E+12,2019-06-26T11:50:32.343,1916.321,0.227,-0.094,-0.063
1.56E+12,2019-06-26T11:50:32.353,1916.331,0.216,-0.216,0.068
1.56E+12,2019-06-26T11:50:32.362,1916.34,0.111,-0.266,-0.389
1.56E+12,2019-06-26T11:50:32.372,1916.35,0.206,-0.266,-0.13
1.56E+12,2019-06-26T11:50:32.382,1916.36,0.217,-0.033,-0.254
1.56E+12,2019-06-26T11:50:32.393,1916.371,0.207,-0.193,-0.196
1.56E+12,2019-06-26T11:50:32.401,1916.379,0.161,-0.175,-0.425
1.56E+12,2019-06-26T11:50:32.412,1916.39,0.229,-0.099,-0.302
1.56E+12,2019-06-26T11:50:32.422,1916.4,0.189,-0.003,-0.431
1.56E+12,2019-06-26T11:50:32.432,1916.41,0.143,-0.156,-0.474
1.56E+12,2019-06-26T11:50:32.441,1916.419,0.134,0.012,-0.678
1.56E+12,2019-06-26T11:50:32.451,1916.429,0.196,0.04,-0.472
1.56E+12,2019-06-26T11:50:32.461,1916.439,0.12,-0.013,-0.643
1.56E+12,2019-06-26T11:50:32.472,1916.45,0.131,-0.161,-0.671
1.56E+12,2019-06-26T11:50:32.480,1916.458,0.102,0.024,-0.631
1.56E+12,2019-06-26T11:50:32.491,1916.469,0.187,-0.063,-0.532
1.56E+12,2019-06-26T11:50:32.501,1916.479,0.079,-0.072,-0.727
1.56E+12,2019-06-26T11:50:32.511,1916.489,0.104,-0.057,-0.721
1.56E+12,2019-06-26T11:50:32.520,1916.498,0.123,0.122,-0.665
1.56E+12,2019-06-26T11:50:32.530,1916.508,0.159,-0.061,-0.67
1.56E+12,2019-06-26T11:50:32.540,1916.518,0.104,-0.005,-0.784
1.56E+12,2019-06-26T11:50:32.549,1916.527,0.155,0.03,-0.694
1.56E+12,2019-06-26T11:50:32.560,1916.538,0.132,0.112,-0.637
1.56E+12,2019-06-26T11:50:32.570,1916.548,0.13,-0.037,-0.737
1.56E+12,2019-06-26T11:50:32.580,1916.558,0.101,0.066,-0.755
1.56E+12,2019-06-26T11:50:32.589,1916.567,0.142,0.105,-0.699
1.56E+12,2019-06-26T11:50:32.599,1916.577,0.049,0.071,-0.723
1.56E+12,2019-06-26T11:50:32.609,1916.587,0.119,-0.043,-0.826
1.56E+12,2019-06-26T11:50:32.620,1916.598,0.088,0.101,-0.673
1.56E+12,2019-06-26T11:50:32.628,1916.606,0.118,0.13,-0.66
1.56E+12,2019-06-26T11:50:32.639,1916.617,0.073,0.066,-0.728
1.56E+12,2019-06-26T11:50:32.649,1916.627,0.084,0.065,-0.769
1.56E+12,2019-06-26T11:50:32.659,1916.637,0.114,0.204,-0.602
1.56E+12,2019-06-26T11:50:32.668,1916.646,0.087,0.113,-0.702
1.56E+12,2019-06-26T11:50:32.678,1916.656,0.066,0.032,-0.808
1.56E+12,2019-06-26T11:50:32.688,1916.666,0.103,0.107,-0.703
1.56E+12,2019-06-26T11:50:32.699,1916.677,0.143,0.178,-0.577
1.56E+12,2019-06-26T11:50:32.707,1916.685,0.049,0.089,-0.777
1.56E+12,2019-06-26T11:50:32.718,1916.696,0.099,0.059,-0.821
1.56E+12,2019-06-26T11:50:32.728,1916.706,0.086,0.19,-0.75
1.56E+12,2019-06-26T11:50:32.738,1916.716,0.132,0.144,-0.758
1.56E+12,2019-06-26T11:50:32.747,1916.725,0.009,0.06,-0.936
1.56E+12,2019-06-26T11:50:32.757,1916.735,0.088,0.068,-0.887
1.56E+12,2019-06-26T11:50:32.768,1916.746,0.063,0.211,-0.761
1.56E+12,2019-06-26T11:50:32.778,1916.756,0.148,0.092,-0.743
1.56E+12,2019-06-26T11:50:32.787,1916.765,0.011,0.089,-0.816
1.56E+12,2019-06-26T11:50:32.797,1916.775,0.125,0.094,-0.78
1.56E+12,2019-06-26T11:50:32.807,1916.785,0.056,0.16,-0.727
1.56E+12,2019-06-26T11:50:32.817,1916.795,0.109,0.019,-0.735
1.56E+12,2019-06-26T11:50:32.826,1916.804,0.041,0.081,-0.561
1.56E+12,2019-06-26T11:50:32.836,1916.814,0.135,0.111,-0.475
1.56E+12,2019-06-26T11:50:32.847,1916.825,0.075,0.164,-0.595
1.56E+12,2019-06-26T11:50:32.857,1916.835,0.104,0.008,-0.717
1.56E+12,2019-06-26T11:50:32.866,1916.844,0.037,0.068,-0.665
1.56E+12,2019-06-26T11:50:32.876,1916.854,0.112,0.024,-0.697
1.56E+12,2019-06-26T11:50:32.886,1916.864,0.04,0.14,-0.881
1.56E+12,2019-06-26T11:50:32.895,1916.873,0.01,0.037,-0.95
1.56E+12,2019-06-26T11:50:32.905,1916.883,0.063,0.136,-0.676
1.56E+12,2019-06-26T11:50:32.915,1916.893,0.072,0.087,-0.738
1.56E+12,2019-06-26T11:50:32.926,1916.904,0.067,0.09,-0.741
1.56E+12,2019-06-26T11:50:32.936,1916.914,0.032,-0.047,-0.625
1.56E+12,2019-06-26T11:50:32.945,1916.923,0.094,0.195,-0.547
1.56E+12,2019-06-26T11:50:32.955,1916.933,0.047,0.1,-0.818
1.56E+12,2019-06-26T11:50:32.965,1916.943,0.01,0.122,-0.784
1.56E+12,2019-06-26T11:50:32.974,1916.952,0.04,0.075,-0.641
1.56E+12,2019-06-26T11:50:32.984,1916.962,0.048,0.169,-0.59
1.56E+12,2019-06-26T11:50:32.995,1916.973,-0.003,-0.066,-0.68
1.56E+12,2019-06-26T11:50:33.005,1916.983,0.017,0.055,-0.323
1.56E+12,2019-06-26T11:50:33.014,1916.992,0.055,0.03,-0.21
1.56E+12,2019-06-26T11:50:33.024,1917.002,0.009,0.113,-0.282
1.56E+12,2019-06-26T11:50:33.034,1917.012,0.002,-0.028,-0.268
1.56E+12,2019-06-26T11:50:33.044,1917.022,0.008,0.092,-0.07
1.56E+12,2019-06-26T11:50:33.053,1917.031,0.002,0.019,-0.08
1.56E+12,2019-06-26T11:50:33.063,1917.041,-0.001,0.07,0.466
1.56E+12,2019-06-26T11:50:33.074,1917.052,-0.001,-0.003,0.803
1.56E+12,2019-06-26T11:50:33.082,1917.06,0.044,0.11,1.363
1.56E+12,2019-06-26T11:50:33.093,1917.071,0.049,-0.103,1.335
1.56E+12,2019-06-26T11:50:33.103,1917.081,0.043,-0.173,1.467
1.56E+12,2019-06-26T11:50:33.113,1917.091,-0.051,0.009,0.775
1.56E+12,2019-06-26T11:50:33.122,1917.1,-0.081,0.145,0.371
1.56E+12,2019-06-26T11:50:33.132,1917.11,-0.101,-0.075,0.416
1.56E+12,2019-06-26T11:50:33.143,1917.121,-0.007,-0.297,0.878
1.56E+12,2019-06-26T11:50:33.153,1917.131,0.062,-0.195,1.305
1.56E+12,2019-06-26T11:50:33.162,1917.14,0.051,-0.264,0.911
1.56E+12,2019-06-26T11:50:33.172,1917.15,-0.068,-0.44,0.59
1.56E+12,2019-06-26T11:50:33.182,1917.16,0.002,-0.206,0.661
1.56E+12,2019-06-26T11:50:33.192,1917.17,0.076,-0.075,0.64
1.56E+12,2019-06-26T11:50:33.201,1917.179,-0.095,-0.071,0.042
1.56E+12,2019-06-26T11:50:33.211,1917.189,-0.032,-0.22,0.121
1.56E+12,2019-06-26T11:50:33.222,1917.2,-0.015,-0.097,0.09
1.56E+12,2019-06-26T11:50:33.232,1917.21,0.047,-0.277,0.417
1.56E+12,2019-06-26T11:50:33.241,1917.219,-0.031,-0.159,0.111
1.56E+12,2019-06-26T11:50:33.251,1917.229,-0.035,-0.133,-0.076
1.56E+12,2019-06-26T11:50:33.261,1917.239,0.026,-0.003,0.139
1.56E+12,2019-06-26T11:50:33.271,1917.249,0.027,-0.061,0.083
1.56E+12,2019-06-26T11:50:33.280,1917.258,-0.094,-0.104,-0.199
1.56E+12,2019-06-26T11:50:33.290,1917.268,-0.005,-0.018,-0.284
1.56E+12,2019-06-26T11:50:33.301,1917.279,0.014,0.063,-0.183
1.56E+12,2019-06-26T11:50:33.311,1917.289,-0.032,-0.109,-0.019
1.56E+12,2019-06-26T11:50:33.320,1917.298,-0.007,-0.089,0.097
1.56E+12,2019-06-26T11:50:33.330,1917.308,0.047,-0.027,0.3
1.56E+12,2019-06-26T11:50:33.340,1917.318,0.006,-0.018,0.134
1.56E+12,2019-06-26T11:50:33.349,1917.327,-0.049,-0.12,-0.02
1.56E+12,2019-06-26T11:50:33.359,1917.337,0.005,-0.034,0.419
1.56E+12,2019-06-26T11:50:33.370,1917.348,0.065,-0.042,0.572
1.56E+12,2019-06-26T11:50:33.380,1917.358,-0.004,-0.078,0.337
1.56E+12,2019-06-26T11:50:33.389,1917.367,0.018,-0.099,0.601
1.56E+12,2019-06-26T11:50:33.399,1917.377,0.061,0.065,0.793
1.56E+12,2019-06-26T11:50:33.409,1917.387,0.09,-0.02,0.934
1.56E+12,2019-06-26T11:50:33.419,1917.397,0.054,0.003,1.083
1.56E+12,2019-06-26T11:50:33.428,1917.406,0.075,-0.034,1.172
1.56E+12,2019-06-26T11:50:33.438,1917.416,0.054,0.049,1.018
1.56E+12,2019-06-26T11:50:33.449,1917.427,0.074,-0.106,0.992
1.56E+12,2019-06-26T11:50:33.459,1917.437,0.076,0.064,1.234
1.56E+12,2019-06-26T11:50:33.468,1917.446,0.156,0.207,1.434
1.56E+12,2019-06-26T11:50:33.478,1917.456,0.087,0.141,1.277
1.56E+12,2019-06-26T11:50:33.488,1917.466,0.155,0.04,1.343
1.56E+12,2019-06-26T11:50:33.499,1917.477,0.102,0.265,1.095
1.56E+12,2019-06-26T11:50:33.507,1917.485,0.187,0.376,1.469
1.56E+12,2019-06-26T11:50:33.518,1917.496,0.092,0.263,1.193
1.56E+12,2019-06-26T11:50:33.528,1917.506,0.149,0.147,1.162
1.56E+12,2019-06-26T11:50:33.538,1917.516,0.122,0.2,1.059
1.56E+12,2019-06-26T11:50:33.547,1917.525,0.207,-0.03,1.297
1.56E+12,2019-06-26T11:50:33.557,1917.535,0.184,-0.037,1.337
1.56E+12,2019-06-26T11:50:33.567,1917.545,0.244,-0.016,1.351
1.56E+12,2019-06-26T11:50:33.578,1917.556,0.163,0.053,1.107
1.56E+12,2019-06-26T11:50:33.586,1917.564,0.206,-0.134,1.051
1.56E+12,2019-06-26T11:50:33.597,1917.575,0.147,-0.042,0.976
1.56E+12,2019-06-26T11:50:33.607,1917.585,0.285,-0.07,1.332
1.56E+12,2019-06-26T11:50:33.617,1917.595,0.217,-0.104,1.03
1.56E+12,2019-06-26T11:50:33.626,1917.604,0.237,-0.221,0.949
1.56E+12,2019-06-26T11:50:33.636,1917.614,0.199,-0.195,0.82
1.56E+12,2019-06-26T11:50:33.646,1917.624,0.287,-0.269,0.916
1.56E+12,2019-06-26T11:50:33.657,1917.635,0.188,-0.269,0.659
1.56E+12,2019-06-26T11:50:33.665,1917.643,0.224,-0.28,0.655
1.56E+12,2019-06-26T11:50:33.676,1917.654,0.178,-0.133,0.449
1.56E+12,2019-06-26T11:50:33.686,1917.664,0.231,-0.235,0.41
1.56E+12,2019-06-26T11:50:33.695,1917.673,0.178,-0.198,0.108
1.56E+12,2019-06-26T11:50:33.705,1917.683,0.208,-0.13,0.338
1.56E+12,2019-06-26T11:50:33.715,1917.693,0.185,0.023,0.213
1.56E+12,2019-06-26T11:50:33.726,1917.704,0.2,-0.149,0.17
1.56E+12,2019-06-26T11:50:33.736,1917.714,0.131,-0.042,-0.154
1.56E+12,2019-06-26T11:50:33.745,1917.723,0.165,0.034,0.059
1.56E+12,2019-06-26T11:50:33.755,1917.733,0.153,0.031,0.098
1.56E+12,2019-06-26T11:50:33.765,1917.743,0.195,-0.178,0.252
1.56E+12,2019-06-26T11:50:33.774,1917.752,0.159,0.01,0.069
1.56E+12,2019-06-26T11:50:33.784,1917.762,0.188,-0.01,-0.007
1.56E+12,2019-06-26T11:50:33.794,1917.772,0.104,-0.053,-0.02
1.56E+12,2019-06-26T11:50:33.805,1917.783,0.185,-0.1,0.086
1.56E+12,2019-06-26T11:50:33.813,1917.791,0.142,0.094,0.037
1.56E+12,2019-06-26T11:50:33.824,1917.802,0.165,-0.021,-0.025
1.56E+12,2019-06-26T11:50:33.834,1917.812,0.082,-0.005,-0.338
1.56E+12,2019-06-26T11:50:33.844,1917.822,0.178,0.022,-0.22
1.56E+12,2019-06-26T11:50:33.853,1917.831,0.141,0.19,-0.173
1.56E+12,2019-06-26T11:50:33.863,1917.841,0.17,0.007,-0.202
1.56E+12,2019-06-26T11:50:33.874,1917.852,0.082,0.073,-0.454
1.56E+12,2019-06-26T11:50:33.882,1917.86,0.172,0.088,-0.338
1.56E+12,2019-06-26T11:50:33.893,1917.871,0.15,0.134,-0.373
1.56E+12,2019-06-26T11:50:33.903,1917.881,0.112,-0.054,-0.403
1.56E+12,2019-06-26T11:50:33.913,1917.891,0.098,0.084,-0.507
1.56E+12,2019-06-26T11:50:33.922,1917.9,0.188,0.145,-0.304
1.56E+12,2019-06-26T11:50:33.932,1917.91,0.093,0.092,-0.437
1.56E+12,2019-06-26T11:50:33.942,1917.92,0.108,0.022,-0.506
1.56E+12,2019-06-26T11:50:33.953,1917.931,0.094,0.197,-0.539
1.56E+12,2019-06-26T11:50:33.961,1917.939,0.159,0.115,-0.456
1.56E+12,2019-06-26T11:50:33.972,1917.95,0.081,0.039,-0.637
1.56E+12,2019-06-26T11:50:33.982,1917.96,0.103,0.084,-0.614
1.56E+12,2019-06-26T11:50:33.992,1917.97,0.102,0.213,-0.615
1.56E+12,2019-06-26T11:50:34.001,1917.979,0.137,0.066,-0.607
1.56E+12,2019-06-26T11:50:34.011,1917.989,0.081,0.075,-0.742
1.56E+12,2019-06-26T11:50:34.021,1917.999,0.133,0.141,-0.608
1.56E+12,2019-06-26T11:50:34.032,1918.01,0.11,0.168,-0.61
1.56E+12,2019-06-26T11:50:34.040,1918.018,0.103,0.039,-0.665
1.56E+12,2019-06-26T11:50:34.051,1918.029,0.064,0.143,-0.766
1.56E+12,2019-06-26T11:50:34.061,1918.039,0.145,0.218,-0.588
1.56E+12,2019-06-26T11:50:34.071,1918.049,0.073,0.149,-0.702
1.56E+12,2019-06-26T11:50:34.080,1918.058,0.095,0.103,-0.784
1.56E+12,2019-06-26T11:50:34.090,1918.068,0.11,0.18,-0.734
1.56E+12,2019-06-26T11:50:34.101,1918.079,0.093,0.187,-0.619
1.56E+12,2019-06-26T11:50:34.109,1918.087,0.076,0.066,-0.804
1.56E+12,2019-06-26T11:50:34.120,1918.098,0.064,0.154,-0.812
1.56E+12,2019-06-26T11:50:34.130,1918.108,0.107,0.215,-0.706
1.56E+12,2019-06-26T11:50:34.140,1918.118,0.071,0.184,-0.745
1.56E+12,2019-06-26T11:50:34.149,1918.127,0.085,0.095,-0.879
1.56E+12,2019-06-26T11:50:34.159,1918.137,0.061,0.195,-0.749
1.56E+12,2019-06-26T11:50:34.169,1918.147,0.143,0.203,-0.732
1.56E+12,2019-06-26T11:50:34.180,1918.158,0.023,0.158,-0.831
1.56E+12,2019-06-26T11:50:34.188,1918.166,0.072,0.133,-0.854
1.56E+12,2019-06-26T11:50:34.199,1918.177,0.068,0.268,-0.667
1.56E+12,2019-06-26T11:50:34.209,1918.187,0.131,0.189,-0.751
1.56E+12,2019-06-26T11:50:34.219,1918.197,-0.011,0.177,-0.902
1.56E+12,2019-06-26T11:50:34.228,1918.206,0.078,0.145,-0.777
1.56E+12,2019-06-26T11:50:34.238,1918.216,0.049,0.27,-0.679
1.56E+12,2019-06-26T11:50:34.249,1918.227,0.106,0.138,-0.803
1.56E+12,2019-06-26T11:50:34.259,1918.237,-0.015,0.161,-0.807
1.56E+12,2019-06-26T11:50:34.268,1918.246,0.053,0.058,-0.573
1.56E+12,2019-06-26T11:50:34.278,1918.256,0.115,0.225,-0.091
1.56E+12,2019-06-26T11:50:34.288,1918.266,0.104,0.03,-0.348
